Zip Code,DOF Benchmarking Submission Status,Site EUI(kBtu/ft2),Weather Normalized Site EUI(kBtu/ft2),Source EUI(kBtu/ft2),Weather Normalized Source EUI(kBtu/ft2),ENERGY STAR Score,Total GHG Emissions(MtCO2e),Direct GHG Emissions(MtCO2e),Indirect GHG Emissions(MtCO2e),Primary Property Type - Self Selected
10019,In Compliance ,176,172.6,265,259.4,70,5991,2549.5,3441.5,Office
10017,In Compliance ,67.7,65.4,136.7,134,92,2351.4,0,2351.4,Office
10017,In Compliance ,72.1,70.5,183.8,182.1,79,4996.1,0,4996.1,Office
10017,In Compliance ,72,70,207.7,205.3,81,1161.5,0,1161.5,Office
10036,In Compliance ,78.2,77.4,226,225.1,74,2508.5,0,2508.5,Office
10022,In Compliance ,63.1,60.8,160.4,157.6,89,1447.4,0,1447.4,Office
10017,In Compliance ,69,63.7,169.5,163.9,87,2441.9,578.9,1863,Office
10019,In Compliance ,114.1,110.3,236,231.4,76,6293.4,0.5,6293,Office
10017,In Compliance ,87.7,86,198.1,196,82,5981.8,0,5981.8,Office
10036,In Compliance ,124.4,124.4,263.1,263.1,65,18338.2,0,18338.2,Office
10016,In Compliance ,68.6,65.3,178.1,173.8,79,1748.7,0,1748.7,Office
10017,In Compliance ,135.8,134.2,334,332.5,67,1708.8,0,1708.8,Office
10017,In Compliance ,76.2,74.5,217.5,215.7,70,3361.4,310.2,3051.2,Office
10017,In Compliance ,103.6,98.1,239.4,231.3,75,8745.5,64.2,8681.3,Office
10019,In Compliance ,96.1,92.5,215,211.1,83,6327.1,0,6327.1,Office
10022,In Compliance ,74.1,72.7,203.9,202.2,88,3202.1,0,3202.1,Office
11416,In Compliance ,40.7,38.8,57,55,71,201.9,153.6,48.3,Manufacturing/Industrial Plant
11226,In Compliance ,8.6,8.6,26.9,26.9,100,120.6,0,120.6,Multifamily Housing
10016,In Compliance ,77.8,74.1,181.4,175.8,78,3131.3,40.9,3090.4,Office
10025,In Compliance ,72.8,69.5,114,110.1,76,1525.3,54,1471.3,Multifamily Housing
11415,In Compliance ,116.2,109.9,144.4,138.1,30,1253.1,1103.5,149.5,Multifamily Housing
11368,In Compliance ,61,59.4,101.1,99.5,80,1035.2,631.9,403.3,Multifamily Housing
11375,In Compliance ,94.1,90,135.8,131.4,47,587.9,432.1,155.9,Multifamily Housing
11201,In Compliance ,194.6,196.3,360.7,362.5,38,4349,2200.3,2148.7,Office
11355,In Compliance ,64.8,61.1,141.2,137.3,48,797.8,301.6,496.3,Non-Refrigerated Warehouse
10021,In Compliance ,46.6,45.3,90.2,85.8,97,511.9,275.8,236.2,Multifamily Housing
10019,In Compliance ,82.9,79.6,122.2,118.9,61,322.4,230.6,91.8,Multifamily Housing
10010,In Compliance ,97.5,96.9,201.7,199.7,4,444.6,179,265.6,Multifamily Housing
10305,In Compliance ,91.1,89.4,109.6,107.8,56,1057.6,950.7,106.9,Multifamily Housing
10036,In Compliance ,83.4,80.9,165.7,163.1,20,228.2,100.6,127.6,Multifamily Housing
10021,In Compliance ,64056.3,59314.8,77014.4,71310,1,811020,5636.8,805383.2,Multifamily Housing
10001,In Compliance ,105.9,98.7,163.1,152.5,19,649.1,438.8,210.3,Multifamily Housing
10011,In Compliance ,100,96.8,218.8,215.5,39,467.4,163,304.4,Multifamily Housing
10016,In Compliance ,103.8,99.9,170.4,166.4,17,780.5,529.9,250.7,Multifamily Housing
10075,In Compliance ,83.7,79.7,170,162.2,29,1338.9,10.4,1328.6,Multifamily Housing
10021,In Compliance ,28.6,28.4,88.5,87.9,99,399.3,5.8,393.5,Multifamily Housing
10301,In Compliance ,33,31.4,50,48.3,100,537.8,371.3,166.6,Multifamily Housing
10065,In Compliance ,40.8,40.8,127.2,127.2,77,331.1,2,329,Multifamily Housing
11238,In Compliance ,18.3,18.3,56.6,56.6,100,227.8,4.1,223.8,Multifamily Housing
10025,In Compliance ,93989.9,87855.1,113146.6,105766.1,1,1227363.9,40.9,1227323,Multifamily Housing
10007,In Compliance ,50386.5,47518.9,60741.2,57288.2,1,723051.7,6.7,723045,Multifamily Housing
10025,In Compliance ,60026.2,56464,72251.9,67966.2,1,638093.1,395.7,637697.4,Multifamily Housing
11226,In Compliance ,85.9,81.7,113.3,109,62,530.8,431.3,99.6,Multifamily Housing
11225,In Compliance ,108.2,100,141.2,132.8,37,446.4,367,79.4,Multifamily Housing
10001,In Compliance ,80.6,77.8,176.2,173.4,76,811.8,341,470.8,Office
10016,In Compliance ,81.2,74.4,175.7,169.3,74,595.7,256.3,339.4,Office
10003,In Compliance ,143.5,141.9,289,288.1,27,699.6,324.6,375,Office
10016,In Compliance ,79,74.9,163.6,159.5,76,457.6,217,240.6,Office
10016,In Compliance ,86.6,80.7,186.3,180.2,70,656.5,286.6,369.9,Office
10003,In Compliance ,27.8,23.7,32.8,28.7,100,224.9,204.9,20,Office
10029,In Compliance ,75.3,73.2,118.6,116.5,74,425.3,279.5,145.8,Multifamily Housing
10002,In Compliance ,63.2,60.7,97.4,94.8,87,781.9,528.3,253.6,Multifamily Housing
10462,In Compliance ,75.9,72.6,100.1,96.7,73,494.1,416.5,77.6,Multifamily Housing
11226,In Compliance ,64.9,62,84.7,81.7,92,233.3,191.5,41.9,Multifamily Housing
11226,In Compliance ,84.6,80.8,111.6,107.6,78,365.7,297.2,68.5,Multifamily Housing
10458,In Compliance ,94.5,91.8,119.5,116.9,54,403.3,350.8,52.5,Multifamily Housing
11225,In Compliance ,90.6,86.1,120.4,115.9,69,331.9,267.4,64.5,Multifamily Housing
10467,In Compliance ,70.7,65.4,90.3,85.1,86,482.9,415.8,67.1,Multifamily Housing
11226,In Compliance ,77.1,73.9,104.5,101.2,75,517.6,408.2,109.4,Multifamily Housing
11226,In Compliance ,101.2,96.2,131.6,126.5,53,425.3,350.7,74.7,Multifamily Housing
11226,In Compliance ,89.2,84.8,119.8,115.4,42,288.3,229.6,58.7,Multifamily Housing
11213,In Compliance ,55,53.1,78.8,76.8,92,243.2,180.1,63.2,Multifamily Housing
10016,In Compliance ,92.6,86,213.1,205.5,62,985.3,365.5,619.7,Office
10016,In Compliance ,37.8,31.7,43.8,37.4,100,437.7,404.4,33.3,Office
10018,In Compliance ,84.1,77.5,184.8,178.1,74,989.7,414.3,575.4,Office
10003,In Compliance ,109.7,107.9,207.8,206,65,1184.6,660.8,523.8,Office
10029,In Compliance ,78.2,74.3,148.7,143.9,44,356.3,171.6,184.6,K-12 School
11229,In Compliance ,97.8,95.7,138.5,136.3,52,957.5,719.2,238.3,Multifamily Housing
10452,In Compliance ,103.5,92.4,127.5,116.3,49,387.2,338.9,48.3,Multifamily Housing
11204,In Compliance ,35.8,34.7,52.8,51.5,99,222.7,159,63.7,Multifamily Housing
10451,In Compliance ,94.5,90.5,136.4,132.3,87,366.3,268.9,97.4,Multifamily Housing
11361,In Compliance ,123.3,117.9,154.8,149.2,30,1087.3,928.8,158.4,Multifamily Housing
10024,In Compliance ,68.8,64.7,96.7,92.5,89,778.4,621.8,156.6,Multifamily Housing
11230,In Compliance ,83.6,81.3,122.7,120.2,65,303.5,215.8,87.8,Multifamily Housing
10462,In Compliance ,92.3,92.3,119.6,119.9,61,342.5,283.3,59.2,Multifamily Housing
11203,In Compliance ,358.3,356.3,591.3,585,67,7857,4822.6,3034.4,Hospital (General Medical & Surgical)
11375,In Compliance ,79.5,76.5,106.1,102.9,72,387.3,310.8,76.5,Multifamily Housing
11375,In Compliance ,59.7,56.9,80.9,77.9,93,550.5,434.6,115.9,Multifamily Housing
10011,In Compliance ,109.8,108.2,211.2,209.9,39,1773.7,836,937.7,Hotel
11004,In Compliance ,156.6,152.1,221.2,215.1,4,1101.2,646.2,455,Multifamily Housing
11372,In Compliance ,60.6,57.8,81.7,78.8,90,431.4,342.6,88.8,Multifamily Housing
10075,In Compliance ,47.4,47.4,97.5,97.3,83,290.8,118.7,172.1,Multifamily Housing
10023,In Compliance ,76.4,73.9,108.3,105.5,73,388.4,292.4,96.1,Multifamily Housing
11249,In Compliance ,113.3,110,184.3,180.2,29,4111.1,2579.2,1531.9,Multifamily Housing
10022,In Compliance ,130.9,125.8,251,244.6,1,1485.9,705.4,780.5,Multifamily Housing
10023,In Compliance ,68.5,63.5,93.9,88.8,94,462.1,376.3,85.8,Multifamily Housing
10065,In Compliance ,47.5,45.3,86.5,83.7,83,817.8,0,817.8,Multifamily Housing
11209,In Compliance ,39.9,39.1,66.4,65.6,98,739.6,495.2,244.4,K-12 School
10003,In Compliance ,92.4,88.5,146.8,143.3,53,1183,834.7,348.3,Multifamily Housing
10040,In Compliance ,90.5,85.6,117.1,112,67,840.6,716.8,123.8,Multifamily Housing
10463,In Compliance ,55.8,51,81.4,76.4,91,576.8,443.1,133.7,Multifamily Housing
10456,In Compliance ,98,94,125,121.1,54,780.9,672.7,108.2,Multifamily Housing
11101,In Compliance ,43.6,41.2,111.8,109.3,83,392.7,76.6,316.1,Multifamily Housing
10467,In Compliance ,81.9,78.1,109.7,105.9,62,625.3,518.7,106.6,Multifamily Housing
10016,In Compliance ,72.4,72.5,112.6,112.8,41,480.5,321,159.6,Multifamily Housing
10017,In Compliance ,80.2,77.7,218,214.4,71,3368.2,0,3368.2,Office
10463,In Compliance ,91.8,91.8,117.6,117.7,61,894.4,768.2,126.2,Multifamily Housing
10463,In Compliance ,85.8,80.9,115.4,110.6,64,443.5,357.3,86.2,Multifamily Housing
10024,In Compliance ,78,70.9,119.3,111.9,87,1495.6,1102.6,393,Multifamily Housing
10010,In Compliance ,81.3,78.6,155,152.6,85,760,369.2,390.7,Office
10016,In Compliance ,81.4,79,219.9,217.4,62,788.6,114.5,674.1,Office
10036,In Compliance ,181.7,170.4,400.7,389.8,17,1706.9,702.6,1004.3,Financial Office
10028,In Compliance ,112.4,109,227.4,223.9,28,1060.2,528.6,531.5,Multifamily Housing
10026,In Compliance ,72.7,71.5,163.7,162.5,21,1049.6,336.9,712.7,Multifamily Housing
10016,In Compliance ,129.1,124.4,196.6,192.2,22,1376,1010.5,365.5,Multifamily Housing
10025,In Compliance ,57,56.8,80.5,79.8,99,724.9,574.5,150.3,Multifamily Housing
10024,In Compliance ,107.1,101.8,140.3,134.4,40,528.9,448.1,80.8,Multifamily Housing
10018,In Compliance ,110.2,107,217.2,213.8,10,949.6,433.9,515.6,Multifamily Housing
10128,In Compliance ,62.7,60.1,104.5,101.2,81,425.1,257.3,167.8,Multifamily Housing
10003,In Compliance ,86.7,80.8,118.9,111.8,66,628.2,512.6,115.6,Multifamily Housing
10028,In Compliance ,42.6,40.9,91.2,85.9,93,306.1,113.2,193,Multifamily Housing
10024,In Compliance ,67.4,67.4,103.1,102.9,84,361,266.1,94.9,Multifamily Housing
10025,In Compliance ,97.7,94.4,126.2,122.8,57,457.9,392,65.8,Multifamily Housing
10014,In Compliance ,89.2,83.9,159.6,150.8,27,825.9,445.5,380.4,Multifamily Housing
10009,In Compliance ,62,58.3,133.4,126.7,51,404.5,147.6,256.9,Multifamily Housing
10014,In Compliance ,11.4,11.5,35.9,36.1,100,1139.1,0,1139.1,Office
10021,In Compliance ,31.5,31.5,98.9,98.9,91,269.1,0,269.1,Multifamily Housing
10011,In Compliance ,100.6,99.9,146.3,144.1,97,487.9,377.4,110.5,Multifamily Housing
10003,In Compliance ,35395.6,33550.9,42635.8,40416.8,1,2368005.5,180.5,2367825,Multifamily Housing
10023,In Compliance ,131.7,128,221.8,217.9,2,1201.3,714.9,486.5,Multifamily Housing
10011,In Compliance ,81.7,80.3,220.7,219.2,22,1459.7,212.6,1247.1,Multifamily Housing
10075,In Compliance ,35.7,35.7,72.7,72.9,100,713.5,297.4,416.1,Multifamily Housing
11374,In Compliance ,108.2,100,149.5,141.3,54,2535.1,1975,560.1,Multifamily Housing
10018,In Compliance ,79,74.8,142.8,138.8,82,274.8,145.6,129.2,Office
10033,In Compliance ,82.6,78.1,107.7,102.9,70,569.9,484.4,85.5,Multifamily Housing
10458,In Compliance ,98.5,96,130.3,127.7,44,468,387.4,80.6,Multifamily Housing
10017,In Compliance ,98.4,92,215.7,207.2,63,1205.8,0,1205.8,Office
10016,In Compliance ,109.5,109.2,219.6,218.7,53,653.1,332.1,321.1,Office
10018,In Compliance ,43.6,35.5,67.5,59.3,100,277.2,201.1,76.1,Office
10017,In Compliance ,80.4,79.8,180.2,180.2,76,951.7,379.5,572.3,Office
10023,In Compliance ,148.3,147.5,307.1,306.5,30,1540.4,13.2,1527.2,Office
10458,In Compliance ,83.3,83.4,112,112.1,70,401.7,320.1,81.6,Multifamily Housing
11418,In Compliance ,90.6,84.5,119.7,113.5,56,390.9,329,61.8,Multifamily Housing
10463,In Compliance ,75.2,72.3,100.8,97.6,77,331.6,265,66.6,Multifamily Housing
10467,In Compliance ,95.1,95.2,126,126.2,69,417.6,337.7,80,Multifamily Housing
10467,In Compliance ,119.2,115.2,146.3,142.3,20,707.9,628.9,79.1,Multifamily Housing
10466,In Compliance ,100.5,96.3,133,128.6,45,358.7,290.5,68.2,Multifamily Housing
10031,In Compliance ,92.9,89.6,128.3,125,63,407.9,315.5,92.5,Multifamily Housing
10031,In Compliance ,106.3,103.1,135.8,132.5,51,439.5,318.7,120.8,Multifamily Housing
10466,In Compliance ,134.6,127.7,165.6,158.6,15,595.1,527.8,67.3,Multifamily Housing
10467,In Compliance ,86.7,85.3,113.5,112.2,62,413.9,345.8,68,Multifamily Housing
10022,In Compliance ,48,45.8,73.8,71.6,96,513.7,347.7,165.9,Multifamily Housing
10022,In Compliance ,82.9,79.1,127.9,124,32,510.8,344.9,165.9,Multifamily Housing
10022,In Compliance ,96.5,92,148.8,144.3,18,511.6,345.6,165.9,Multifamily Housing
10022,In Compliance ,90,85.9,139,134.9,23,509.2,343.2,165.9,Multifamily Housing
11367,In Compliance ,97.9,97.9,139.8,139.8,55,659.6,490.3,169.3,Multifamily Housing
11692,In Compliance ,240.7,239.7,345.5,342.5,7,1228,907.6,320.5,Senior Care Community
11235,In Compliance ,106.2,103.6,154.2,151.5,39,495.7,361.3,134.4,Multifamily Housing
11235,In Compliance ,112,108.5,150.8,147.1,43,430.4,342.3,88.1,Multifamily Housing
11225,In Compliance ,97.7,93.1,134.8,130,31,717.4,555.3,162.1,Multifamily Housing
11218,In Compliance ,84.3,81.6,109.9,107,67,507.1,417.3,89.8,Multifamily Housing
11214,In Compliance ,71.4,69.9,93.3,91.7,88,299.9,246,53.9,Multifamily Housing
11235,In Compliance ,100.9,97.9,127.4,124,41,413.7,351.5,62.2,Multifamily Housing
11235,In Compliance ,106.1,104.8,164.4,163,18,626.4,420.5,205.9,Multifamily Housing
11235,In Compliance ,110.9,108.3,143.9,140.9,35,892.2,737.9,154.3,Multifamily Housing
11235,In Compliance ,90.6,88.5,120.9,118.5,56,818.1,656.5,161.6,Multifamily Housing
11218,In Compliance ,114.6,110.7,142.8,138.7,28,550.9,474.2,76.7,Multifamily Housing
11235,In Compliance ,92.3,89.6,130.7,127.9,55,603.1,452.9,150.2,Multifamily Housing
11225,In Compliance ,106.4,102.5,143.8,139.9,44,471.3,373,98.3,Multifamily Housing
11225,In Compliance ,105.6,99.9,135.6,129.6,48,351.8,294,57.8,Multifamily Housing
11694,In Compliance ,126.3,124.4,169.2,166.9,15,470,375.7,94.4,Multifamily Housing
10065,In Compliance ,53.8,51.9,113.1,110.7,75,685.5,265.7,419.8,Multifamily Housing
11230,In Compliance ,101.8,98.7,142.3,138.5,39,963.7,734.5,229.2,Multifamily Housing
10465,In Compliance ,82.5,80.1,125.4,123,50,676,465.3,210.7,Multifamily Housing
10011,In Compliance ,72.5,69.5,119.6,116.5,82,821.2,503.7,317.5,Multifamily Housing
11230,In Compliance ,75.6,73.6,101.5,99.3,72,429.8,343,86.8,Multifamily Housing
10013,In Compliance ,56.8,54.7,145.9,143.8,81,453.8,0,453.8,Office
11229,In Compliance ,85.1,82.7,110.2,107.7,60,260.2,215.5,44.7,Multifamily Housing
11226,In Compliance ,90.3,86.3,129.5,125.2,60,371.7,275.1,96.6,Multifamily Housing
11225,In Compliance ,138,132,183.5,177.1,18,616,496.6,119.4,Multifamily Housing
10016,In Compliance ,110.7,111,175.9,176.7,19,1464.6,1031,433.6,Multifamily Housing
11101,In Compliance ,61.8,56.8,111.4,105.6,63,217.7,115.8,101.9,Retail Store
10003,In Compliance ,66.8,62.9,121.9,117.1,71,508.5,14.4,494,Multifamily Housing
10026,In Compliance ,87.8,85,138.7,136,57,323.7,211.6,112.1,Multifamily Housing
10026,In Compliance ,78.1,75.2,119.9,116.9,60,397.5,270.1,127.4,Multifamily Housing
11216,In Compliance ,96.2,92.9,157,153.4,9,1037.4,647.1,390.2,Multifamily Housing
11206,In Compliance ,55.5,54.6,120.2,119.3,49,1252.6,448.9,803.7,Multifamily Housing
10026,In Compliance ,75.6,72.9,115.3,112.5,80,263.2,180.3,82.9,Multifamily Housing
10011,In Compliance ,173.9,161,387.6,370.8,1,800.8,265.3,535.6,Multifamily Housing
10025,In Compliance ,57.4,57.2,82.6,82.4,92,785.2,606.6,178.6,Multifamily Housing
10023,In Compliance ,75.1,72.9,101.4,99.3,68,468.1,386.8,81.3,Multifamily Housing
10023,In Compliance ,42.4,40.6,127.8,122,61,666.4,26.6,639.9,Multifamily Housing
10024,In Compliance ,101.3,99.5,168,166.2,17,492,331.3,160.7,Multifamily Housing
10013,In Compliance ,59.1,56.1,123.2,119,20,239.9,94.7,145.2,Multifamily Housing
10028,In Compliance ,135.1,134.9,200,199.3,5,1049,797.9,251,Multifamily Housing
10003,In Compliance ,57.5,56,180.4,175.9,23,555.6,0,555.6,Multifamily Housing
10013,In Compliance ,67,63.2,145.6,139.9,44,785,279.5,505.5,Multifamily Housing
10019,In Compliance ,113.8,111.5,190.1,187.2,6,2728.5,62.7,2665.8,Multifamily Housing
10016,In Compliance ,107.9,105.4,171.4,169.3,21,982.4,694.9,287.6,Multifamily Housing
10025,In Compliance ,89.5,85.4,114.9,110.7,88,504.8,434,70.8,Multifamily Housing
10027,In Compliance ,66.5,64.9,93.3,91.8,91,351.5,277.5,74,Multifamily Housing
10025,In Compliance ,72,69.1,99.9,96.9,82,613.5,493.9,119.6,Multifamily Housing
10001,In Compliance ,65.4,63.6,148.5,146.2,41,1144.4,358.9,785.5,Multifamily Housing
10021,In Compliance ,77,76.5,132.7,132.4,54,3381.6,1575.1,1806.4,Multifamily Housing
10460,In Compliance ,88.3,85.4,118.1,115.1,59,385.5,308.6,76.9,Multifamily Housing
10016,In Compliance ,81.7,78.8,130.1,127.7,58,1065.8,750.9,314.9,Multifamily Housing
10019,In Compliance ,113.9,110.4,185.8,182.1,2,2052.2,1388.2,664,Multifamily Housing
10016,In Compliance ,61.8,59.3,102.8,100.2,74,687.3,416.9,270.4,Multifamily Housing
11375,In Compliance ,69.3,66.6,93.6,90.8,90,280.3,222.1,58.2,Multifamily Housing
11210,In Compliance ,103,100.5,140.7,137.9,47,465.3,364.3,101,Multifamily Housing
11355,In Compliance ,99.4,95.3,132.7,128.5,52,656.5,546.6,109.9,Multifamily Housing
11105,In Compliance ,105.2,100,140.3,135,50,696.8,580.7,116,Multifamily Housing
11104,In Compliance ,90.2,85.6,119.5,114.5,65,499.2,403.7,95.5,Multifamily Housing
11104,In Compliance ,133.4,128,165.8,160.6,9,790.6,695.8,94.8,Multifamily Housing
11378,In Compliance ,119.9,115.9,180.8,176.5,4,388.1,272.5,115.7,Multifamily Housing
11375,In Compliance ,79.6,76.7,114.1,111,69,565.3,418.7,146.6,Multifamily Housing
11213,In Compliance ,109.9,105.6,156.9,152.4,13,458.2,344.9,113.3,Multifamily Housing
11372,In Compliance ,96.5,92.7,124.4,120.5,44,583.1,487.4,95.7,Multifamily Housing
11373,In Compliance ,22.8,18.4,51.5,47.2,100,155.5,60.3,95.2,Multifamily Housing
11374,In Compliance ,97.2,93,128,123.6,57,317,258,59,Multifamily Housing
10065,In Compliance ,42.5,42.5,98.9,99.1,96,529,176.9,352.1,Multifamily Housing
11693,In Compliance ,119.1,116.7,163.3,160.8,19,3900.3,3053.4,846.9,Multifamily Housing
10012,In Compliance ,52.1,50.6,100.7,99.4,80,641.7,300.2,341.4,Multifamily Housing
10019,In Compliance ,55.5,55.4,149.4,149.3,79,331.2,49,282.2,Office
10036,In Compliance ,79.5,78.1,198.6,197.2,22,413.1,114,299,Office
10009,In Compliance ,77,74.3,134.4,131.1,60,339.2,190.8,148.5,Multifamily Housing
10022,In Compliance ,101.6,98.4,224.9,221,1,893.7,302.2,591.5,Multifamily Housing
11375,In Compliance ,135.5,134.2,187.5,186.3,14,898.1,692.5,205.6,Multifamily Housing
11375,In Compliance ,111.8,111.7,158.8,158.7,39,817.6,611.7,205.9,Multifamily Housing
11432,In Compliance ,22.7,22.6,62.6,62.4,100,630.6,79.2,551.5,Multifamily Housing
11432,In Compliance ,22,21.8,53,52.4,100,169.1,43.3,125.8,Multifamily Housing
11432,In Compliance ,82.8,80.5,119.1,116.4,86,484.5,357.1,127.4,Multifamily Housing
11373,In Compliance ,137.7,132.2,202,196.6,28,645.9,464.9,181,Multifamily Housing
11373,In Compliance ,112.1,108.6,149,145.4,53,2104,1695.1,408.9,Multifamily Housing
11373,In Compliance ,105.5,102.7,139.7,137,60,1661.7,1343.9,317.7,Multifamily Housing
11432,In Compliance ,79.3,77.4,112.9,110.6,80,300.8,224.5,76.2,Multifamily Housing
11432,In Compliance ,79.8,77.4,118,115.1,85,561.5,400.4,161,Multifamily Housing
10023,In Compliance ,80.7,80.7,122.2,122.2,82,464.1,344.8,119.3,Multifamily Housing
10036,In Compliance ,112.4,107.2,177.1,172.3,8,2695,1784.5,910.5,Multifamily Housing
10013,In Compliance ,71.8,69.8,146.1,143.5,41,691.9,289,402.9,Multifamily Housing
10469,In Compliance ,182.1,179.4,262.3,260.1,36,2017.3,1485.2,532.1,Senior Care Community
11201,In Compliance ,41.8,40.5,86.3,84.7,94,310.5,125.4,185.1,Multifamily Housing
10468,In Compliance ,222.8,215.3,264.8,256.9,1,963.1,875,88.2,Multifamily Housing
10462,In Compliance ,101.8,94.1,132.1,124.4,44,545,464.9,80.1,Multifamily Housing
11432,In Compliance ,34.6,33.3,108.5,104.4,70,244.1,0,244.1,Multifamily Housing
10457,In Compliance ,133.9,126.9,171.2,164.1,16,782.5,675.4,107.1,Multifamily Housing
10453,In Compliance ,40.4,38.6,126.8,121.2,62,219.9,0,219.9,Multifamily Housing
10451,In Compliance ,129,119.2,160.5,150.5,16,743.9,655.1,88.9,Multifamily Housing
11226,In Compliance ,70.5,67,98.2,94.6,79,409.7,313.6,96.1,Multifamily Housing
11210,In Compliance ,87.2,84.8,116.3,113.8,63,274.5,220.3,54.1,Multifamily Housing
10453,In Compliance ,168.3,155.8,211.5,198.5,3,972.4,849.9,122.4,Multifamily Housing
11225,In Compliance ,89.5,85.3,116.5,112.1,56,418.7,344.9,73.8,Multifamily Housing
10462,In Compliance ,114.2,109,146.3,141.1,29,746.6,643.3,103.3,Multifamily Housing
10468,In Compliance ,85,80.4,114.9,110.3,57,622.4,514,108.4,Multifamily Housing
10467,In Compliance ,155.9,148.6,193.4,186,10,783.1,690.7,92.5,Multifamily Housing
10463,In Compliance ,80.9,77.9,112.4,109,65,407.2,312.6,94.7,Multifamily Housing
11225,In Compliance ,68.8,65.3,108.3,104.6,57,521.4,342.7,178.8,Multifamily Housing
10468,In Compliance ,111.8,106.4,140.3,134.9,31,1119.9,979.8,140.1,Multifamily Housing
10470,In Compliance ,114.6,108,123,116.3,68,558.6,540.4,18.2,Multifamily Housing
10001,In Compliance ,65.3,62.8,138.5,134.5,15,427.9,161.7,266.2,Multifamily Housing
10470,In Compliance ,146.2,137.7,174.5,166,12,778.6,705.1,73.4,Multifamily Housing
10451,In Compliance ,91.9,86,121.9,115.9,51,939.1,786.1,153,Multifamily Housing
11203,In Compliance ,73,71.9,102,100.9,77,337.3,257.2,80.1,Multifamily Housing
10451,In Compliance ,72.2,72.2,103.4,103.4,77,450.9,334.2,116.8,Multifamily Housing
10451,In Compliance ,106.9,105,130.2,128.3,33,751.3,671.3,79.9,Multifamily Housing
11432,In Compliance ,93.3,91.9,121,119.5,65,592.4,506,86.5,Multifamily Housing
10455,In Compliance ,82.2,79.8,121.8,119.2,74,317.6,239.4,78.1,Multifamily Housing
10455,In Compliance ,68.7,66.7,99.8,97.9,92,263.6,202.4,61.1,Multifamily Housing
